Url;Establecimiento;Tipo;Categoria;EdificioSituacion;Direccion;Numero;CodigoPostal;Coordenada_X;Coordenada_Y;Altitud;Municipio;UnidadesAlojativas;Plazas;Telefonos;Telefax;Email
;PALOMA, LA;PENSI�N;1 ESTRELLA;;LA PALOMA, 7;0;38006;40.262969970703125;-79.70999145507812;0;ARONA;10;20;922790198;;
;PANORAMICA;APARTAMENTO;3 ESTRELLAS;Urbanizaci�n;C/. BALEARES;17;NULL;28.086857;-16.722855;0;ADEJE;90;180;922791357;922797918;tarek@kanali.es
;PANORAMICA GARDEN;HOTEL;3 ESTRELLAS;;LA LONGUERA, S/N;0;38418;0;0;0;LOS REALEJOS;242;484;922364111;922363891;panoramica@telefonica.net
;PARADERO II;APARTAMENTO;1 LLAVE;;ARQUITECTO GOMEZ CUESTA, S/N;0;38660;0;0;0;ARONA;59;118;922298112;922291193;tenerfincas@tenerfincas.com
www.coral-hotels.com;PARADERO I;APARTAMENTO;2 LLAVES;;BOLIVIA, S/N;0;38660;0;0;0;ADEJE;46;99;922753125;922788316;info@coral-hotels.e.telefonica.net
www.hovima-hotels.com;PANORAMA;HOTEL;3 ESTRELLAS;;C/. GRAN BRETA�A;0;38660;39.977298736572266;-75.33350372314453;0;ADEJE;174;446;922791611;922790034;panorama@hovima-hotels.com
;PARADISE COURT;APARTAMENTO;2 LLAVES;Playa;IRLANDA, 5  -  SAN EUGENIO, URB.;0;38670;0;0;0;ADEJE;21;67;922714620;922715914;paradisemanager@yahoo.es
www.hotelparadisepark.com;PARADISE PARK;HOTEL;4 ESTRELLAS;;URB. OASIS DEL SUR;0;38650;45.794654846191406;8.526862144470215;0;ARONA;289;586;922757227;922794859;reservations@hotelparadisepark.com
www.coral-hotels.com;PARAISO DEL SOL FASE II Y III;APARTAMENTO;2 LLAVES;Playa;V CENTENARIO, 7 ;0;38000;39.977298736572266;-75.33350372314453;0;ADEJE;147;387;922/753125;922/788316;info@coral-hotels.com
;PARADISE PARK;APARTAMENTO;3 LLAVES;;OASIS DEL SUR, S/N. URB. ;0;38650;0;0;0;ARONA;112;361;922757227;922794859;
www.hoteles-hesperia.com;PARK HOTEL HESPERIA TROYA;HOTEL;4 ESTRELLAS;;AVDA. RAFAEL PUIG LLUVINA;2;38660;0;0;0;ADEJE;318;604;922011100;922794572;direccion@hesperia-troya.com
www.parquelapaz.com;PARQUE  LA PAZ;HOTEL;3 ESTRELLAS;;LUIS DIAZ DE LOSADA, AVDA., N� 2;0;38650;0;0;0;ARONA;221;476;922 795061;922795259;parquelapaz@parquelapaz.com
;PARAISO DEL SUR;HOTEL;3 ESTRELLAS;Playa;URB. PLAYA PARAISO;0;38670;28.121011;-16.771334;0;ADEJE;380;774;922740400;922740228;
www.parador.es;PARADOR DE TURISMO  LAS CA�ADAS DEL TEIDE;HOTEL;2 ESTRELLAS;Monta�a;LAS CA�ADAS DEL TEIDE;0;38300;0;0;0;LA OROTAVA;23;44;922386415;922382352;canadas@parador.es
;PARQUE ALBATROS;APARTAMENTO;3 LLAVES;Urbanizaci�n;URB. EL GUINCHO, S/N.;0;38620;0;0;0;SAN MIGUEL;157;507;922738690;922738033;secretaria@parquealbatros.com
www.atparkplaza.com;PARK PLAZA;APARTAMENTO;2 LLAVES;;C/. JOSE DE ARROYO;2;NULL;0;0;0;PUERTO DE LA CRUZ;49;98;922384112;922371338;info@atparkplaza.com
www.appiramides.net;PARQUE CATTLEYA II-REBECA;APARTAMENTO;1 LLAVE;Playa;C/. VICTOR ZURITA SOLER, 4 ;0;38660;0;0;0;ARONA;27;74;922/790854;922795129;reserva@appiramides.net
www.appiramides.net;PARQUE CATTLEYA;APARTAMENTO;2 LLAVES;;SANTIAGO PUIG, S/N, AVDA.;0;38660;0;0;0;ARONA;39;100;922790854;922795129;reserva@appiramides.net
;PARQUE ATLANTA;APARTAMENTO;3 LLAVES;;GRAN CANARIA, 2 (URB. GUACIMARA) ;0;38400;0;0;0;PUERTO DE LA CRUZ;46;134;922385611;922385665;
www.parquedelsol.net;PARQUE DEL SOL;APARTAMENTO;3 LLAVES;Playa;C/. LONDRES (URB. PLAYA FA�ABE);11;38639;28.088642;-16.735844;0;ADEJE;184;602;922713076;922712340;reservas@parquedelsol.net
;PARQUE DE LAS AMERICAS;APARTAMENTO;2 LLAVES;Urbanizaci�n;AVDA. RAFAEL PUIG, 16;0;38660;28.07157096;-16.73085563;0;ADEJE;53;171;922/922788350;922790916;
;PARQUE CRISTOBAL;HOTEL;3 ESTRELLAS;;AVDA. RAFAEL PUIG LLUVINA, 7;0;38660;28.070486780000003;-16.73201412;0;ARONA;151;665;922790874;922790313;pcristobal.tenerife@grupohd.com
;PARQUE ROYALE;APARTAMENTO;3 LLAVES;Playa;AVDA. ERNESTO SARTIE, 10;0;38660;0;0;0;ADEJE;56;159;922713158;922713158;
;PARQUE SANTIAGO II-PINACLE;APARTAMENTO;1 LLAVE;;MARITIMA AVDA. ;0;38660;0;0;0;ARONA;67;297;922797314/922796228;922796225;
www.parquesantiago.com;PARQUE SANTIAGO IV;APARTAMENTO;3 LLAVES;Playa;AVDA. LAS AMERICAS, S/N.;0;38660;28.05464;-16.729675;0;ARONA;265;698;922746103;922797403;parque@parquesantiago.com
www.parquesantiago.com;PARQUE SANTIAGO III-SANTIAGO SUR;APARTAMENTO;3 LLAVES;Urbanizaci�n;AVDA. DE LAS AMERICAS, S/N.;0;38660;28.05464;-16.729675;0;ARONA;471;1361;922746103;922797403;parque@parquesantiago.com
;PARRALES, LOS;VIVIENDA TURISTICA;SIN DATO;;CTRA. DEL TANQUE, KM. 2.3;0;38450;0;0;0;GARACHICO;2;4;922248136;922636257;ccaldentey@yahoo.com
www.parquemesadelmar.com;PARQUE MESA DEL MAR;APARTAMENTO;3 LLAVES;;C/. ERNESTO CASTRO FARI�A, 57 (URB. MESA DEL MAR);0;38350;0;0;0;TACORONTE;86;272;922/570079;922563906;direccion@parquemesadelmar.com
www.parquevacaionaleden.com;PARQUE VACACIONAL EDEN;APARTAMENTO;3 LLAVES;Urbanizaci�n;C/. FRANCIA, 8 (URB. SAN FERNANDO);0;38400;43.150001525878906;-9.116668701171875;0;PUERTO DE LA CRUZ;224;520;922380500;922385665;edenroc@parquevacacionaleden.com
;PASEO, EL;CASA RURAL;CATEGORIA �NICA;;SAN JUAN, 100 ;0;38500;0;0;0;G�IMAR;2;4;922504335;;
www.hotelpelinor.com;PELINOR;HOTEL;2 ESTRELLAS;Ciudad;C/. BETHENCOURT ALFONSO;8;38002;0;0;0;SANTA CRUZ DE TENERIFE;73;127;922246875;922280520;direcci�n@hotelpelinor.com
;PATIO DEL NARANJO, EL;CASA RURAL;CATEGORIA �NICA;;CALLEJ. LA ALHONDIGA, 2 (ESQ. C/. CARMONA) ;0;38600;0;0;0;GRANADILLA DE ABONA;2;4;922770990;922770990;
www.fincaelpatio.com;PATIO DE TITA, EL;CASA RURAL;CATEGORIA �NICA;;C/ JARDIN, 13 ;0;38410;28.38952;-16.569165;0;LOS REALEJOS;5;13;669028677;922240581;info@fincaelpatio.com
;PATIO II, EL;CASA RURAL;CATEGORIA �NICA;;FINCA MALPAIS (MALPAIS) ;0;38430;0;0;0;ICOD DE LOS VINOS;8;15;922133280;922830089;
www.casaperaza.com;PERAZA;VIVIENDA TURISTICA;SIN DATO;Ciudad;ANTIGUA CORUJERA, 40 ;0;38398;28.41483539;-16.49552126;0;SANTA URSULA;3;6;922300379;;
www.pearlygrey.com;PERLA GRIS;APARTAMENTO;2 LLAVES;Playa;C/. LA LAVA, 4;0;38000;39.977298736572266;-75.33350372314453;0;ADEJE;108;341;922743900;922743904;ana@pearlygrey.com
;PERENQUEN, EL;CASA RURAL;CATEGORIA �NICA;;C/ LA DESEADA, 19 ;0;38430;0;0;0;ICOD DE LOS VINOS;3;8;922372150;;
www.fincaelpicacho.com;PICACHO, EL;CASA RURAL;CATEGORIA �NICA;;CMNO. DE LOS MOHOS, 8 (PICO BERMEJO) ;0;38260;0;0;0;LA LAGUNA;5;10;670805253;922259506;info@fincaelpicacho.com
www.piedraredonda.com;PIEDRA REDONDA;CASA RURAL;CATEGORIA �NICA;Ciudad;ASERRADERO, 23 (APARTADO DE CORREOS, 29);0;38430;0;0;0;ICOD DE LOS VINOS;3;6;922810568;922810568;info@piedraredonda.com
www.pezazul.turincon.com;PEZ AZUL;APARTAMENTO;3 LLAVES;Ciudad;C/. RECTOR BENITO RODRIGUEZ RIOS;1;38400;0;0;0;PUERTO DE LA CRUZ;135;270;922385811;922385980;atpezazul@hotmail.com
www.hotelperlatenerife.com;PERLA TENERIFE;HOTEL;3 ESTRELLAS;Ciudad;C/. ISLA DE LA GOMERA, S/N. (URB. GUACIMARA);0;38400;0;0;0;PUERTO DE LA CRUZ;130;260;922374388;922374262;reservas@hotelperlatenerife.com
;PIEDRAS, LAS;CASA RURAL;CATEGORIA �NICA;Monta�a;LAS PIEDRAS, S/N (CARRIZAL ALTO);0;38480;41.744468688964844;-123.97113037109375;0;BUENAVISTA DEL NORTE;1;2;670953718;;
;PERCUNA, LA;CASA RURAL;CATEGORIA �NICA;;CTRA. GENERAL PUNTA HIDALGO, 256 (FINCA LA PORCUNA);0;38240;28.52251479;-16.343681910000004;0;LA LAGUNA;4;8;922260360;;
www.hovima-hotels.com;PINTA, LA;HOTEL;4 ESTRELLAS;;AVDA. DE ESPA�A;5;38670;39.977298736572266;-75.33350372314453;0;ADEJE;229;523;922715558;922714348;hotellapinta@hovima-hotels.com
;PINOCHO;HOTEL;2 ESTRELLAS;;ESQUILON, 32 (LAS ARENAS) ;0;38400;28.40637319;-16.552854;0;PUERTO DE LA CRUZ;24;46;922383653;922383653;
;PINOS, LOS;CASA RURAL;CATEGORIA �NICA;;CMNO. LOS PINOS, 47 (LAS LAJITAS);0;38430;0;0;0;ICOD DE LOS VINOS;3;6;922813508;922812914;
;PLAYA DE LOS ROQUES;APARTAMENTO;3 LLAVES;Playa;CA�AVERAS, S/N URB. ROMANTICA II;0;38410;0;0;0;LOS REALEJOS;69;178;922365030;922365142;losroques@daltre.com
www.appiramides.net;PIRAMIDES;APARTAMENTO;3 LLAVES;Playa;C/. VICTOR ZURITA SOLER, 4;0;38660;28.06381077;-16.728575529999997;0;ARONA;338;742;922795657;922795129;reserva@apppiramides.net
;PLAYA;PENSI�N;1 ESTRELLA;;LA PALOMA, 9 ;0;38650;28.05140287;-16.719139519999995;0;ARONA;15;31;922792264;922792264;
www.playaflor.com;PLAYA FLOR;APARTAMENTO;1 LLAVE;Playa;RAFAEL PUIG LLIVINA, 3,  AVDA. ;0;38000;28.06566624;-16.73189533;0;ARONA;23;69;922/789624;922/789669;playaflor@playaflor.com
www.springhoteles.com;PLAYA LA ARENA;HOTEL;4 ESTRELLAS;Playa;C/. LAJIAL, 4;0;38436;0;0;0;SANTIAGO DEL TEIDE;432;864;922862920;922 861237;playalaarena@springhoteles.com
www.playahonda2.com;PLAYA HONDA II;APARTAMENTO;2 LLAVES;Playa;C/. NOELIA AFONSO;8;38660;28.059433;-16.728983;0;ARONA;107;321;922797627;922792253;fabelo12001@yahoo.es
www.hotelplayasurtenerife.ws;PLAYA SUR TENERIFE ;HOTEL;3 ESTRELLAS;;LOS VALOS S/N - PLAYA DEL MEDANO ;0;38612;0;0;0;GRANADILLA DE ABONA;76;149;922176120/922176180;922176337;onfo@hotelplayasurtenerife.com
www.la plantaci�ndelsur.com;PLANTACI�N DEL SUR, LA;HOTEL;5 ESTRELLAS LUJO;;C/. ROQUE NUBLO, 1;0;38660;28.09520160768555;-16.74264857799565;0;ADEJE;164;330;922717773;922712750;info@vinccihoteles.com
www.playazul.net;PLAYAZUL-II;APARTAMENTO;2 LLAVES;Playa;ARQUITECTO GOMEZ CUESTA, 6 ;0;38660;0;0;0;ARONA;80;257;922791919;922791614;reservas@playazul.net
www.plataolid.com;PLAYAOLID;APARTAMENTO;3 LLAVES;;AVDA. ERNESTO SARTI, 18 (URB. TORVISCAS);0;38660;39.977298736572266;-75.33350372314453;0;ADEJE;202;587;922712815/52;922712862;direccion@playaolid.com
www.playasenator.com;PLAYACANARIA;HOTEL;4 ESTRELLAS;;URB. EL DURAZNO ;0;38400;28.403872;-16.534367;0;PUERTO DE LA CRUZ;238;452;922385151;922374760;pcanaria@playasenator.com
www.hotelplazastil.com;PLAZA;HOTEL;3 ESTRELLAS;Ciudad;PLAZA DE LA CANDELARIA, 10 ;0;38002;0;0;0;SANTA CRUZ DE TENERIFE;95;133;922272453;922275160;hotelplaza@arrakis.es
;PONDEROSA;HOTEL;3 ESTRELLAS;Playa;AVDA. CONSTITUCION (EDIF. TENEGUIA II) ;0;38670;0;0;0;ADEJE;175;406;922790204;922795472;
www.elhotelito.com;POBLADO MARINERO;APARTAMENTO;2 LLAVES;Playa;POBLADO MARINERO, S/N. ;0;38683;28.246802;-16.841977;0;SANTIAGO DEL TEIDE;91;363;922860966;922860679;pobladomarinero@cajacanarias.net
;PORTE, EL;VIVIENDA TURISTICA;SIN DATO;;CTRA. EL SOCORRO, 358;0;38280;0;0;0;TEGUESTE;3;7;619470235;;
;PLAZA, LA;VIVIENDA TURISTICA;SIN DATO;;VERA DE LOS CANGUEROS, 4 ;0;38260;28.17829;-16.480003;0;ARICO;3;6;922230926;922230926;
;PORTOSIN;APARTAMENTO;1 LLAVE;Playa;ANTONIO DOMINGUEZ, 20- AVDA. ;0;38000;0;0;0;ARONA;76;189;922752090;922751243;
www.tenbel.com;PRIMAVERA;APARTAMENTO;3 LLAVES;Playa;TEN-BEL URB. ;0;38640;37.78703891;14.60541048;0;ARONA;267;797;922731439;922731259;reservas@tenbel.com
www.solmelia.com;PRINCESA DACIL;HOTEL;3 ESTRELLAS;;AVDA. JUAN CARLOS I, 25;0;38650;28.05146406;-16.71302394;0;ARONA;366;678;922753030;922790658;francisco.perez@solmelia.com
;PRINCIPADO, EL;APARTAMENTO;2 LLAVES;Ciudad;AVDA. MELCHOR LUZ;3;38400;28.412602;-16.55212;0;PUERTO DE LA CRUZ;59;118;922384111/922384209;922381025;
www.hotellosprincipes.com;PRINCIPES, LOS;HOTEL;3 ESTRELLAS;;DR. VICTOR PEREZ, S/N. PZA. ;0;38400;28.416848;-16.55029;0;PUERTO DE LA CRUZ;35;66;922383353;922370001;info@hotellosprincipes.com
www.sunterra.com;PUEBLO TORVISCAS;APARTAMENTO;3 LLAVES;Barrio;C/. VALENCIA, 3 ;0;38660;28.082631;-16.734677;0;ADEJE;40;87;922714750;922714586;pueblo-torviscas@telefonica.net
;PUERTO COLON;APARTAMENTO;3 LLAVES;Playa;PUERTO COLON. SAN EUGENIO ;0;38660;39.977298736572266;-75.33350372314453;0;ADEJE;20;68;922714811;922/714235;puertocolonclub@hotmail.com
www.principepaz.com;PRINCIPE PAZ;HOTEL;3 ESTRELLAS;;VALENTIN SANZ, 33-35, ESQ. ADELANTADO ;0;38002;28.46853269374178;-16.25075045062675;0;SANTA CRUZ DE TENERIFE;80;118;922249955;922281065;reservas@principepaz.com
www.hotel-puertoazul.com;PUERTO AZUL;HOTEL;2 ESTRELLAS;;EL LOMO, 24 ;0;38400;0;0;0;PUERTO DE LA CRUZ;27;39;922383213;922383213;info@hotel-puertoazul.com
;PUNTA NEGRA;APARTAMENTO;2 LLAVES;;EL DRAGO, 48 -  (PLAYA LA ARENA) ;0;38683;0;0;0;SANTIAGO DEL TEIDE;9;29;922868009;922868157;
www.puertopalace.com;PUERTO PALACE;HOTEL;4 ESTRELLAS;;DR. COBIELLA ZAERA, C/ - URB.SAN ANTONIO, S/N;0;38400;0;0;0;PUERTO DE LA CRUZ;290;563;922372460;922373523;dherrera@puertopalace.com
www.solmelia.com;PUERTO PLAYA;HOTEL;4 ESTRELLAS;;AVDA. JOSE DEL CAMPO LLARENA, 2 ;0;38400;0;0;0;PUERTO DE LA CRUZ;183;350;922384151;922383127;sol.puerto.playa@solmelia.com
www.laquintaparksuites.com;QUINTA PARK, LA;HOTEL;4 ESTRELLAS;Urbanizaci�n;C/. BICACARERA (URB. LA QUINTA);21;38390;0;0;0;SANTA URSULA;262;804;922300266;922300513;info@laquintaparksuites.com
www.meliapuertodelacruz.solmelia.com;PUERTO DE LA CRUZ;HOTEL;4 ESTRELLAS;Ciudad;AVDA. MARQUES VILLANUEVA DEL PRADO, S/N. ;0;38400;28.409509;-16.535013;0;PUERTO DE LA CRUZ;300;564;922384011;922386559;melia.puerto.de.la.cruz@solmelia.com
;RAMBLA;PENSI�N;1 ESTRELLA;Ciudad;GRANDE, 7;0;38670;28.122419710000003;-16.72452137;0;ADEJE;9;15;922780071;922780071;
;RAMBLA DE LOS CABALLOS, LA;CASA RURAL;CATEGORIA �NICA;;FINCA SAN ANTONIO (PARAJE LA QUINTA);0;38410;28.393227;-16.621002;0;LOS REALEJOS;2;4;922248693;922248693;
;REGENCY CLUB;APARTAMENTO;3 LLAVES;Urbanizaci�n;C/ CATALU�A, 2 - TORVISCAS ALTA URB. ;0;38000;0;0;0;ADEJE;90;270;922712113;922713006;
;REGENCY COUNTRY CLUB;HOTEL APARTAMENTO;3 ESTRELLAS;;C/. TIGUANFAYA, PLAN PARCIAL PARCELAS 1-2 ;0;38670;45.794654846191406;8.526862144470215;0;ARONA;69;232;922712113;922712579;
;REFUGIO DILANI;PENSI�N;2 ESTRELLAS;;BLANCO, 29 ;0;38400;37.61546508000001;-7.24459786;0;PUERTO DE LA CRUZ;9;18;922384157;;
www.hotelesreveron.com;REVERON;APARTAMENTO;3 LLAVES;;AMSTERDAM, 6, AVDA. - URB. OASIS DEL SUR;0;38650;0;0;0;ARONA;49;135;922796013;922753404;apartamentosreveron@hotelesreveron.com
www.hotelesreveron.com;REVERON PLAZA;HOTEL;4 ESTRELLAS;;GENERAL FRANCO, 26 ;0;38650;45.794654846191406;8.526862144470215;0;ARONA;43;86;922757120;922 757052;direccion@hotelesreveron.com
;RAMOS;PENSI�N;2 ESTRELLAS;;RAMBLA DE PULIDO;91;38006;28.46762;-16.259094;0;SANTA CRUZ DE TENERIFE;20;36;922286561;922286561;
www.lasriquelas.com;RIQUELAS, LAS;CASA RURAL;CATEGORIA �NICA;Monta�a;CMNO. BABOSERAS, S/N. (LAS RIQUELAS) ;0;38360;0;0;0;EL SAUZAL;2;4;922595100;922550904;
www.riu.com;RIU ARECAS;HOTEL;4 ESTRELLAS;Urbanizaci�n;LA HERRADURA PARCELA I URB. ;0;38670;39.977298736572266;-75.33350372314453;0;ADEJE;371;697;922714848;922715510;hotel.arecas@riu.com
;ROCA NIVARIA ;HOTEL;5 ESTRELLAS;;AVDA. ADEJE;300;38660;28.121011;-16.771334;0;ADEJE;289;577;922 713333;922713147;
www.riu.com;RIU PALACE TENERIFE;HOTEL;4 ESTRELLAS;;LA HERRADURA PARCELA I URB.  LA CALETA;0;38679;0;0;0;ADEJE;296;502;922714191;922719045;palace.tenerife@riu.com
;ROCHIL;PENSI�N;1 ESTRELLA;;CORPUS CHRISTI, 29 ;0;38670;28.121426670000005;-16.72409924;0;ADEJE;11;22;922780252;922780252;isarochi@hotmail.com
;ROSAS, LAS;APARTAMENTO;2 LLAVES;;C/. LAS ROSAS,  S/N. (URB. LAS ROSAS);0;38683;0;0;0;SANTIAGO DEL TEIDE;90;410;922861086;922/861066;
;ROSAS, LAS;CASA RURAL;CATEGORIA �NICA;;CMNO. LA TANQUERA, 7;0;38410;0;0;0;LOS REALEJOS;4;12;608012955;;
;ROYAL GARDEN VILLAS;HOTEL;5 ESTRELLAS LUJO;Campo Golf;C/. ALCOJORA (PARCELA RT-4) CAMPO DE GOLF DE ADEJE;0;38670;0;0;0;ADEJE;28;90;922534420;922246331;
www.royalpalms-apartamentos.com;ROYAL PALM-POLLOCK;APARTAMENTO;2 LLAVES;Urbanizaci�n;URB. OASIS DEL SUR ;0;38650;45.794654846191406;8.526862144470215;0;ARONA;118;355;922793148;922752417;oasis@tenerife1.com
;ROSAMARI;PENSI�N;2 ESTRELLAS;;SAN FELIPE, 14;0;38400;28.416802730000004;-16.552191409999995;0;PUERTO DE LA CRUZ;11;21;922383253;;
;SAN AGUSTIN;HOTEL EMBLEMATICO;CATEGOR�A �NICA;Casco Hist�rico;C/. SAN AGUSTIN;18;38430;0;0;0;ICOD DE LOS VINOS;8;16;;;
;ROYAL SUNSET BEACH CLUB;APARTAMENTO;3 LLAVES;;LONDRES, 6 URB. PLAYADE FA�ABE;0;38660;0;0;0;ADEJE;126;412;922712942;922712723;royalsunsetbeachclub@sunterra.com
;SAN BLAS RESERVA AMBIENTAL;HOTEL;5 ESTRELLAS;;C/. GRE�AMORA, S/N (PARCELA H1 DEL P.P. SAN BLAS);0;38629;35.74946975708008;-120.6966781616211;0;SAN MIGUEL;331;662;922749010;922 749458;
www.hotelsanborondon.com;SAN BORONDON;HOTEL;3 ESTRELLAS;;AGUSTIN DE ESPINOSA, 2 ;0;38400;28.41463298;-16.55588955;0;PUERTO DE LA CRUZ;104;198;922383313;922371365;reservas@hotelsanborondon.com
;SAN MARINO-MARCUS;APARTAMENTO;2 LLAVES;Playa;AMSTERDAM, S/N;0;38000;0;0;0;ARONA;139;403;922751064;922753725;marcusmanagement@infonegocib.com
www.hotelsanroque.com;SAN ROQUE;HOTEL;4 ESTRELLAS;Ciudad;ESTEBAN DE PONTE, 32 ;0;38450;0;0;0;GARACHICO;20;40;922133435;922133406;info@hotelsanroque.com
www.sunterra.com;ROYAL TENERIFE COUNTRY CLUB;APARTAMENTO;3 LLAVES;Playa;AVDA. DEL ATLANTICO, S/N. (EDIF. SAN ANDRES);0;38620;0;0;0;SAN MIGUEL;93;495;922738302;922738860;royaltenerifecountryclub@sunterra.com
www.hotelsantelmo.com;SAN TELMO;HOTEL;3 ESTRELLAS;;SAN TELMO, 18 ;0;38400;28.41730446;-16.54664934;0;PUERTO DE LA CRUZ;91;174;922385853;922385991;hotelsantelmo@hotelsantelmo.com
www.aptossandclub.com;SAND CLUB;APARTAMENTO;2 LLAVES;Playa;URB. GOLF DEL SUR;0;38000;0;0;0;SAN MIGUEL;65;241;922738786;922738592;fmartinez@grupounica.com
www.hovima-hotels.com;SANTA MARIA;HOTEL;3 ESTRELLAS;;AVDA. ERNESTO SARTI, S/N ;0;38660;28.085094;-16.731996;0;ADEJE;402;906;922712777;922712604;santamaria@hovima-hotels.com
;SANTIAGO;PENSI�N;1 ESTRELLA;;C/. ISAAC DE VEGA;12;38600;28.127596;-16.57611;0;GRANADILLA DE ABONA;15;23;922770067;;
;SE�ORIO DEL VALLE;HOTEL;3 ESTRELLAS;Ciudad;AVDA. DE LA IGLESIA;72;38683;0;0;0;SANTIAGO DEL TEIDE;20;40;922104913;922 343321;info@se�oriodelvalle.com
www.besthoels.es;SEMIRAMIS;HOTEL;5 ESTRELLAS;;LEOPOLDO COLOGAN ZULETA, 27 ;0;38400;28.41599139;-16.535532220000004;0;PUERTO DE LA CRUZ;291;552;922373200;922373193;semiramis@besthotels.es
www.lasiesta-hotel.com;SIESTA, LA;HOTEL;4 ESTRELLAS;;RAFAEL PUIG, AVDA, 21 ;0;38660;28.06041087;-16.732410699999996;0;ARONA;282;536;922792300;922792220;info@lasiesta-hotel.com
www.sheraton.com/lacaleta;SHERATON LA CALETA RESORT & SPA;HOTEL;5 ESTRELLAS LUJO;Playa;C/. LA ENRAMADA, 9;0;38670;28.096260129999997;-16.748029589999998;0;ADEJE;284;544;922162000;;lacaleta sheraton,com
;SILENE;PENSI�N;2 ESTRELLAS;;TOMAS ZEROLO, 9 ;0;38300;0;0;0;LA OROTAVA;3;5;922330199;922 330199;pensionsileneor@mixmail.com
www.expogrupo.com;SIR ANTHONY;HOTEL;5 ESTRELLAS;;AVDA. LAS AM�RICAS;0;38660;40.27027893066406;-79.66221618652344;0;ARONA;72;144;922757500;922757515;comercialtfe@expogrupo.com
www.solmelia.com;SOL ELITE PARQUE SAN ANTONIO;HOTEL;4 ESTRELLAS;;GENERAL DE LAS ARENAS, S/N. CTRA. ;0;38400;0;0;0;PUERTO DE LA CRUZ;210;384;922384851;922384776;sol.parque.san.antonio@solmelia.com
;SITIO DE LA CASA, EL;CASA RURAL;CATEGORIA �NICA;;C/ LA LUZ, 14;0;38580;0;0;0;ARICO;3;6;922768021;922768021;info@elsitiodelacasa.net
;SOFIA;CASA RURAL;CATEGORIA �NICA;Suelo R�stico (No Calificaci�n);C/ GUAJARA, 11 (LAS VEGAS);0;38594;28.0761324;-16.55672732;0;GRANADILLA DE ABONA;2;4;922777231;;
www.solmelia.com;SOL ELITE TENERIFE;HOTEL;4 ESTRELLAS;;AVDA. RAFAEL PUIG LLIVINA;12;38640;45.794654846191406;8.526862144470215;0;ARONA;522;991;922791068;922793920;sol.tenerife@solmelia.com
;SOMBRERA, LA;CASA RURAL;CATEGORIA �NICA;Suelo R�stico (No Calificaci�n);LA SOMBRERA, N� 36;0;38570;38.834251403808594;-88.77101135253906;0;FASNIA;1;3;922202474;;
www.el-sombrero.com;SOMBRERO, EL;APARTAMENTO;1 LLAVE;Urbanizaci�n;AVDA. JOSE GONZALEZ FORTES, 28;0;38683;0;0;0;SANTIAGO DEL TEIDE;32;83;922/860792;922861051;info@apartamentoselsombrero.com
www.hotelesreveron.com;SOL MAR;APARTAMENTO;1 LLAVE;Ciudad;LAS LEANDRAS;0;38000;40.27027893066406;-79.66221618652344;0;ARONA;22;52;922797832;922797928;
;SUE�O AZUL;APARTAMENTO;2 LLAVES;;SUE�O AZUL URB. (CALLAO SALVAJE) ;0;38670;0;0;0;ADEJE;31;186;922/741131;922/741034;sue�oazul@wimpen.com
www.casasuerteluna.com;SUERTELUNA;CASA RURAL;CATEGORIA �NICA;;CAMINO NUEVO, 75 ;0;38370;0;0;0;LA MATANZA DE ACENTEJO;3;6;922275552;922151157;
;SUITE VILLA MARIA;HOTEL;5 ESTRELLAS;Urbanizaci�n;AVDA. DE LOS ACANTILADOS, S/N. PARCELA RT-10 (BCO. DE LAS TORRES);0;38670;39.977298736572266;-75.33350372314453;0;ADEJE;78;318;922791966;922732322;
;SUMMERLAND-FERNANDEZ;APARTAMENTO;2 LLAVES;;ASOMADA DE LOS ERES ;0;38000;45.794654846191406;8.526862144470215;0;ARONA;30;70;922791912;;
;SUNFLOWER II;APARTAMENTO;1 LLAVE;Playa;NATERO, 3 (URB. PUNTA NEGRA) ;0;38000;28.22774068;-16.83969006;0;SANTIAGO DEL TEIDE;60;204;922860180;922750666;
www.solmelia.com;SUN BEACH;APARTAMENTO;3 LLAVES;;LONDRES, 3 PLAYA DE FA�ABE;0;38670;0;0;0;ADEJE;155;421;922712992;922712110;sol.sun.beach@solmelia.com
;SUNNINGDALE VILLAGE;APARTAMENTO;2 LLAVES;Urbanizaci�n;GOLF DEL SUR URB. ;0;38000;0;0;0;SAN MIGUEL;83;382;922738183;922/738608;
;SUNSET BAY CLUB;APARTAMENTO;2 LLAVES;;C/. ANTONIO NAVARRO (URB. TORVISCAS);1;NULL;0;0;0;ADEJE;206;653;922714200;922715814;sunsetbayresort@sunterra.com
;SUNSET HARBOUR CLUB;APARTAMENTO;3 LLAVES;Urbanizaci�n;C/. VALENCIA, 3 (URB. TORVISCAS);0;38660;0;0;0;ADEJE;127;348;922714630;922714586;sunsetharbourresort@hotmail.sunterra.com
www.thomascook.se;SUNWING RESORT FA�ABE;HOTEL;4 ESTRELLAS;;C/. LONDRES, 4 (URB. PLAYA DE FA�ABE);0;38000;28.08602214;-16.7345649;0;ADEJE;241;482;922761700;922716881;mimmi.hakamsson
;SUNSET VIEW;APARTAMENTO;2 LLAVES;Playa;SAN BLAS, S/N - URB. GOLF DEL SUR;0;38620;0;0;0;SAN MIGUEL;52;168;922738763;922738923;
